file	fac1	fac2	fac3	fac4	fac5	fac6	fac7
t016529	0	1	0	0	0	1	0
t016530	1	-1	0	0	1	0	0
t016531	0	0	-1	0	0	2	0
t016532	0	0	0	0	2	0	2
t016533	0	1	0	1	1	0	1
t016534	0	0	0	2	0	0	0
t016535	0	1	0	1	2	0	0
t016536	0	0	1	0	0	0	0
t016537	-1	0	0	0	0	0	0
t016538	-2	0	0	0	0	0	0
t016539	0	0	-1	0	1	0	0
t016540	-1	0	0	0	0	0	1
t016541	0	0	0	0	1	0	0
t016542	0	0	0	0	1	0	1
t016543	0	0	0	0	0	-1	0
t016544	1	0	1	0	0	0	0
t016545	0	0	0	0	0	0	0
t016546	0	0	0	0	0	0	0
t016547	1	0	0	0	1	0	0
t016548	0	0	0	0	0	0	4
t016549	0	0	0	1	1	0	0
t016550	0	0	0	0	1	0	0
t016551	0	0	0	0	1	0	0
t016552	-1	0	0	-2	1	0	0
t016553	0	0	0	0	0	-1	1
t016554	0	0	2	-1	1	0	1
t016555	0	0	1	0	0	2	0
t016557	0	0	0	0	0	0	1
t016558	0	0	0	0	0	0	0
t016559	1	0	0	0	0	0	0
t016560	0	0	3	0	0	0	0
t016561	0	0	0	0	2	0	0
t016562	0	1	0	0	0	0	0
t016563	0	-1	0	1	0	0	0
t016564	0	3	0	2	1	0	0
t016565	-1	1	0	0	0	0	0
t016566	3	0	0	0	0	-1	0
t016567	3	0	0	0	0	-1	0
t016568	0	0	0	0	0	0	0
t016569	0	0	1	0	0	0	0
t016570	0	0	2	-1	2	0	0
t016571	0	0	0	0	1	2	0
t016572	1	0	1	0	1	0	1
t016573	-1	0	0	0	1	1	0
t016574	0	0	2	-1	-1	0	0
t016575	0	0	1	0	1	0	1
t016576	-1	0	1	0	-1	0	0
t016577	-1	0	1	0	-1	0	0
t016578	2	0	2	0	0	0	0
t016579	0	0	1	0	1	-2	0
t016580	0	0	1	0	-1	0	1
t016581	1	0	0	0	0	0	1
t016582	0	0	0	1	0	1	0
t016583	0	1	0	1	0	1	-1
t016584	1	0	2	0	1	0	0
t016585	0	0	0	0	0	0	1
t016586	1	0	1	0	0	0	0
t016587	0	0	0	0	0	-1	0
t016588	2	1	0	0	1	0	1
t016589	-1	-1	1	-1	0	2	0
t016590	0	-1	0	0	1	0	2
t016591	0	0	0	-1	0	0	0
t016592	0	0	0	0	1	0	0
t016593	0	1	0	0	0	0	0
t016594	0	1	0	0	1	1	0
t016595	1	0	1	0	0	0	1
t016596	1	0	0	0	0	0	0
t016597	4	0	0	0	0	0	0
t016598	1	0	0	0	0	0	0
t016599	0	0	0	0	1	0	1
t016600	0	0	0	0	1	0	0
t016601	1	0	0	0	2	0	0
t016602	-1	0	0	-2	0	0	0
t016603	-1	0	0	-2	2	0	0
t016604	0	0	0	0	0	0	0
t016605	1	0	0	1	0	-1	1
t016606	2	0	1	0	0	0	0
t016607	1	0	0	0	0	0	0
t016608	0	0	0	0	2	0	2
t016610	0	1	0	1	1	-1	1
t016611	2	0	0	0	1	0	0
t016612	1	0	1	0	0	0	0
t016613	0	0	0	0	1	0	0
t016614	0	0	0	0	0	0	1
t016615	-1	0	0	-1	0	0	0
t016616	-1	0	0	-1	0	0	0
t016617	0	0	-1	1	4	0	0
t016618	2	0	2	0	0	0	0
t016619	1	0	3	-1	0	0	2
t016620	1	0	0	0	0	0	0
t016621	0	0	0	0	1	0	0
t016622	0	1	0	1	1	0	1
t016623	1	-1	1	0	1	0	-1
t016624	1	0	1	0	1	0	0
t016625	1	0	2	0	2	0	0
t016626	0	1	0	0	1	0	1
t016627	1	-1	0	0	0	0	3
t016628	1	0	0	0	2	0	1
t016629	0	0	0	1	0	0	0
t016630	0	0	0	0	0	0	1
t016631	0	0	1	1	0	0	1
t016632	1	0	0	0	1	-1	2
t016633	0	0	0	0	1	0	1
t016634	1	0	0	0	1	-1	2
t016635	1	0	2	0	0	0	0
t016636	0	0	0	0	-1	0	2
t016637	-1	0	0	0	1	0	0
t016638	0	0	1	0	0	0	0
t016639	3	0	0	0	0	0	0
t016640	0	0	0	0	-1	0	0
t016641	0	1	0	0	-1	0	0
t016642	1	0	0	0	1	0	1
t016643	0	0	0	0	0	0	0
t016644	0	0	-1	1	0	0	0
t016645	0	0	0	1	1	0	0
t016646	0	0	1	0	0	0	1
t016647	0	0	0	0	0	0	0
t016648	0	0	0	1	0	0	3
t016649	-1	0	0	-1	0	0	1
t016650	-1	0	0	-1	0	0	1
t016651	0	0	0	0	1	0	0
t016653	0	0	1	0	0	0	1
t016654	1	0	1	0	1	0	0
t016655	-1	0	1	0	-1	0	1
t016656	-1	0	0	0	1	1	0
t016657	1	0	0	1	0	0	1
t016658	0	0	0	0	0	0	0
t016659	0	0	1	0	0	0	0
t016660	0	0	1	0	0	0	0
t016661	0	0	1	0	0	0	0
t016662	0	-1	0	0	0	1	0
t016663	0	2	2	1	0	0	0
t016664	0	0	0	0	0	0	0
t016665	0	0	0	0	0	0	0
t016666	2	1	0	0	0	0	0
t016667	1	0	0	0	0	0	0
t016668	2	0	0	0	0	0	0
t016669	0	0	0	0	0	0	0
t016670	0	0	0	0	0	0	0
t016671	0	0	0	1	0	0	1
t016672	1	0	1	-1	0	0	0
t016673	2	0	0	0	0	0	0
t016674	0	0	0	0	0	0	2
t016675	1	0	0	0	1	0	0
t016676	2	0	0	0	0	0	0
t016677	0	0	1	0	0	1	1
t016678	0	0	0	1	0	0	0
t016679	1	0	-1	0	2	0	3
t016680	0	0	1	0	2	1	0
t016681	0	0	0	0	1	0	0
t016682	1	0	0	0	1	0	0
t016683	0	0	0	0	0	0	1
t016684	0	0	1	0	1	0	0
t016685	0	0	0	1	0	0	0
t016686	0	0	0	1	1	0	0
t016687	1	0	0	0	0	0	1
t016688	0	0	2	0	-1	0	0
t016689	0	0	0	0	0	0	0
t016690	2	0	0	0	0	0	0
t016691	1	0	1	0	1	0	0
t016692	-1	0	0	-2	0	0	0
t016694	-2	0	-1	0	0	0	0
t016695	-2	0	-1	0	0	0	0
t016696	0	0	0	0	1	-1	0
t016697	0	0	1	0	1	-1	0
t016698	0	1	-1	0	0	1	0
t016699	1	1	1	0	0	1	1
t016700	1	-1	0	0	2	0	1
t016701	0	0	1	0	2	1	0
t016702	2	0	2	0	1	0	0
t016703	2	0	0	0	1	0	0
t016704	0	0	0	0	0	0	2
t016705	1	0	2	0	1	0	0
t016706	0	0	-1	0	0	1	1
t016707	0	0	0	0	0	2	0
t016708	0	0	1	0	0	3	0
t016709	3	0	1	0	0	0	0
t016710	0	0	1	1	-1	0	1
t016711	0	0	0	0	0	0	1
t016712	0	0	0	-2	3	0	0
t016714	-1	0	0	0	0	2	2
t016715	0	0	0	0	0	1	0
t016716	0	0	0	0	0	0	0
t016717	0	0	1	1	1	0	0
t016718	0	0	0	0	-2	0	1
t016719	0	0	0	0	-2	0	1
t016720	0	0	0	0	0	0	1
t016721	1	0	0	0	0	1	0
t016722	0	0	0	-1	0	0	0
t016723	0	0	0	-1	0	0	0
t016724	0	0	0	0	0	0	0
t016725	2	1	1	1	0	0	0
t016726	0	0	0	0	0	0	0
t016727	0	0	0	0	0	0	1
t016728	0	0	3	0	0	0	0
t016729	0	1	0	0	1	-1	1
t016730	0	1	-1	0	-1	0	0
t016731	0	0	0	0	0	0	0
t016732	0	0	0	0	0	0	0
t016733	-1	0	0	0	0	0	0
t016734	0	0	0	0	0	0	0
t016735	0	0	0	-1	2	0	0
t016736	0	0	0	-1	2	0	0
t016737	0	0	0	6	1	0	0
t016738	0	0	0	3	0	0	0
t016739	1	0	0	4	1	0	0
t016740	0	0	0	6	0	0	0
t016741	0	0	0	6	0	0	0
t016742	0	0	0	2	1	0	0
t016743	0	0	0	2	1	0	0
t016744	0	0	0	1	0	0	0
t016745	0	0	-1	1	0	0	0
t016746	0	0	0	2	0	0	0
t016747	-1	0	0	6	0	0	0
t016748	0	1	0	1	0	0	0
t016749	0	1	0	5	1	0	0
t016750	0	0	1	3	0	0	0
t016751	0	0	1	3	0	0	0
t016752	0	0	0	1	0	0	0
t016753	0	0	0	1	0	0	0
t016754	0	1	0	3	0	0	0
t016755	0	0	0	1	0	0	0
t016756	0	0	0	5	0	0	0
t016757	0	0	-1	0	0	0	1
t016758	0	1	0	6	0	0	0
t016759	0	0	0	4	1	0	0
t016760	1	0	0	7	2	0	0
t016761	0	0	0	0	0	1	0
t016762	0	0	0	0	0	1	0
t016763	0	1	0	3	0	0	0
t016764	0	0	0	1	0	0	0
t016765	0	0	0	1	0	-1	0
t016766	0	1	0	3	0	1	0
t016767	0	0	0	2	0	0	0
t016768	0	0	0	2	0	0	0
t016769	0	0	0	6	0	0	0
t016770	0	1	0	5	0	0	1
t016771	0	0	0	1	0	0	0
t016772	0	0	0	5	0	0	0
t016773	0	0	0	0	1	0	2
t016774	0	0	0	1	0	0	0
t016775	0	0	0	3	0	0	0
t016776	0	0	0	3	0	0	0
t016777	1	0	0	6	0	0	0
t016778	0	1	0	4	0	0	0
t016779	0	0	0	6	1	0	0
t016780	0	0	0	1	1	0	0
t016781	0	0	0	0	0	0	0
t016782	0	0	0	0	0	0	0
t016783	0	0	0	2	0	0	0
t016784	0	0	0	3	0	0	0
t016785	0	0	0	0	0	2	0
t016786	0	0	0	5	0	0	0
t016787	0	0	0	5	0	-1	0
t016788	0	0	0	6	1	0	0
t016789	0	0	1	5	2	0	1
t016790	0	0	0	1	1	0	0
t016791	0	0	0	1	1	0	0
t016792	0	0	0	4	0	0	0
t016793	0	0	0	0	2	0	0
t016794	0	0	1	1	0	0	1
t016795	0	0	1	0	3	0	0
t016797	0	0	0	1	2	0	0
t016798	1	-1	0	2	0	0	0
t016799	-1	0	0	5	0	0	0
t016800	0	0	0	7	0	0	0
t016801	0	0	0	8	0	0	0
t016802	0	0	-2	1	0	0	0
t016803	1	0	-1	5	1	0	0
t016804	0	-2	0	2	1	0	0
t016805	0	-2	0	2	1	0	0
t016806	0	0	0	0	0	0	4
t016807	0	0	0	1	0	0	0
t016808	0	0	0	1	0	0	0
t016809	0	0	0	3	0	0	0
t016810	0	0	0	3	0	0	0
t016811	0	0	0	5	0	0	0
t016812	0	0	0	6	1	0	0
t016813	1	0	0	4	0	0	0
t016814	0	1	1	6	0	0	0
t016815	0	0	0	6	0	0	0
t016816	0	0	0	6	0	0	0
t016817	0	0	0	6	0	0	0
t016818	0	0	0	4	0	0	0
t016819	0	0	0	4	0	0	0
t016820	0	1	0	3	1	0	1
t016821	0	0	0	0	1	-1	0
t016822	0	0	0	4	1	0	0
t016823	0	0	2	0	0	1	0
t016824	0	0	2	-1	0	2	0
t016825	0	0	0	3	0	0	0
t016826	0	0	0	6	0	0	0
t016827	-1	0	0	7	1	0	0
t016828	0	3	0	1	0	0	0
t016829	0	0	0	7	0	0	0
t016830	0	0	0	7	0	0	0
t016831	0	0	0	1	0	0	1
t016832	0	2	1	1	-1	1	0
t016833	0	0	0	1	1	0	0
t016834	0	0	0	1	0	0	0
t016835	0	0	0	1	3	0	0
t016836	0	0	0	0	2	0	0
t016837	0	1	0	5	0	0	0
t016838	0	0	0	5	0	0	0
t016839	0	0	0	1	0	0	1
t016840	0	0	0	5	0	-1	0
t016841	0	0	0	7	0	1	0
t016842	0	0	0	4	0	0	1
t016843	0	0	0	5	0	0	0
t016844	0	0	0	5	0	0	0
t016845	0	0	0	6	1	0	0
t016846	0	0	0	1	0	0	0
t016847	-1	3	0	2	0	1	0
t016848	0	0	0	2	0	0	0
t016849	0	0	0	7	1	0	0
t016850	0	0	0	2	1	0	0
t016851	1	0	1	0	1	0	1
t016852	0	0	0	4	-1	0	0
t016853	0	0	0	2	0	0	0
t016854	2	0	0	0	0	0	0
t016855	0	0	1	1	0	0	1
t016856	0	0	0	6	0	0	0
t016857	0	0	0	1	1	0	3
t016858	0	0	0	1	0	0	0
t016859	0	0	0	2	0	0	0
t016860	0	0	0	5	0	0	0
t016861	0	0	0	6	0	0	0
t016862	0	0	-1	6	1	0	0
t016863	0	0	0	1	2	0	0
t016864	0	0	0	2	0	0	0
t016865	0	0	0	2	0	0	0
t016866	0	0	0	3	0	0	0
t016867	0	0	0	3	0	0	0
t016868	0	1	0	6	2	0	1
t016869	0	0	0	2	0	0	0
t016870	0	0	1	4	0	0	0
t016871	0	0	1	4	0	0	0
t016872	0	0	1	0	0	0	1
t016873	0	0	0	0	0	0	2
t016874	1	0	0	0	3	1	0
t016875	0	0	0	3	0	0	0
t016876	0	0	0	3	0	0	0
t016877	0	0	0	5	2	0	0
t016878	0	0	0	1	0	0	0
t016879	0	0	0	1	0	0	0
t016880	0	0	0	4	0	0	0
t016881	-1	0	0	1	0	0	0
t016882	0	0	0	5	0	0	0
t016883	0	0	0	-1	1	0	0
t016884	0	0	0	3	0	0	0
t016885	0	0	0	6	0	0	1
t016886	0	0	0	1	0	0	1
t016887	0	0	0	1	0	0	1
t016888	0	0	0	4	1	0	1
t016889	0	0	0	5	0	0	0
t016890	0	0	0	5	1	0	0
t016891	0	0	0	5	1	0	0
t016892	0	0	0	6	0	0	0
t016893	-1	0	0	0	0	0	0
t016894	0	0	0	5	0	0	0
t016895	0	0	0	5	0	0	0
t016896	0	1	0	6	0	0	0
t016897	0	1	0	6	0	0	0
t016898	0	0	0	5	0	0	0
t016899	1	0	-1	5	1	0	0
t016900	0	-1	0	2	0	0	0
t016901	0	0	0	1	0	0	0
t016902	0	0	0	0	1	2	0
t016903	0	0	0	1	0	-2	0
t016904	0	0	0	2	0	0	0
t016905	0	0	0	1	0	0	0
t016906	0	0	0	5	0	0	0
t016907	0	0	0	4	0	0	0
t016908	0	0	0	6	0	0	0
t016909	1	0	0	6	0	0	0
t016910	0	0	0	3	1	0	1
t016911	0	-1	0	0	1	2	1
t016912	0	0	0	1	1	0	0
t016913	-1	0	0	2	0	0	0
t016914	-1	1	0	6	0	1	0
t016915	0	0	0	4	0	0	0
t016916	0	0	0	4	0	0	0
t016917	0	0	0	6	1	0	0
t016918	0	0	0	1	0	0	0
t016919	0	0	0	1	0	0	0
t016920	0	1	0	3	0	0	0
t016921	0	0	1	0	3	0	0
t016922	0	0	0	6	0	0	0
t016923	0	0	0	5	0	0	0
t016924	0	0	0	1	2	0	0
t016925	0	0	0	5	1	0	0
t016926	0	0	0	5	1	0	0
t016927	-1	0	0	5	1	0	0
t016928	0	0	0	0	0	0	2
t016929	0	0	0	2	0	0	0
t016930	0	0	0	6	0	0	0
t016931	0	0	0	6	1	0	1
t016932	0	0	0	2	1	0	0
t016933	0	0	0	5	0	0	0
t016934	0	0	0	0	1	0	0
t016935	1	0	0	1	0	0	0
t016936	0	0	0	5	0	0	0
t016937	0	0	-1	3	1	0	0
t016938	0	0	-1	3	1	0	0
t016939	0	0	0	1	0	0	0
t016940	0	0	0	0	0	0	0
t016941	0	0	0	1	0	0	0
t016942	0	0	0	0	0	2	0
t016943	0	0	0	2	0	0	0
t016944	0	0	0	1	1	0	0
t016945	0	0	1	0	1	0	0
t016946	0	0	0	-1	0	1	0
t016947	0	0	0	-1	0	2	0
t016948	1	0	-1	4	1	0	0
t016949	1	0	0	1	0	0	0
t016950	1	0	-1	0	0	0	0
t016951	0	0	1	0	0	0	0
t016952	0	0	0	2	0	0	0
t016953	0	0	0	2	0	0	0
t016954	0	0	0	1	1	0	0
t016955	0	0	0	1	1	0	1
t016956	0	0	0	4	1	0	0
t016957	1	0	0	0	0	0	0
t016958	1	0	0	1	3	0	0
t016959	0	0	0	6	0	0	0
t016960	0	0	0	6	0	0	0
t016961	0	0	1	6	1	0	1
t016962	0	0	0	1	0	0	0
t016963	0	0	0	1	1	0	0
t016964	0	0	0	3	0	1	0
t016965	3	0	1	0	0	0	0
t016966	0	0	0	0	0	0	1
t016967	0	0	0	5	1	0	-1
t016968	0	0	0	5	3	0	-1
t016969	0	0	0	0	0	-1	0
t016970	0	0	0	2	0	0	0
t016971	0	0	0	5	0	0	0
t016972	0	0	0	5	0	0	0
t016973	0	0	2	0	2	0	1
t016974	0	0	0	7	0	0	0
t016975	0	0	0	7	1	0	0
t016976	0	0	0	5	0	0	0
t016977	0	0	0	2	0	0	0
t016978	0	0	-1	0	0	0	0
t016979	0	0	0	0	0	0	0
t016980	1	0	3	0	0	0	0
t016981	0	0	1	0	1	1	1
t016982	0	0	0	5	0	0	0
t016983	0	0	-2	1	0	0	0
t016984	0	0	0	1	1	0	0
t016985	0	0	0	1	0	0	0
t016986	0	0	-1	1	1	0	0
t016987	0	0	-1	5	1	0	0
t016988	0	0	0	3	1	0	0
t016989	0	0	0	4	2	0	0
t016990	0	0	1	-1	0	0	0
t016992	0	0	0	0	0	-1	0
t016993	1	0	1	0	1	0	1
t016994	0	0	0	6	0	0	0
t016995	0	0	0	4	0	0	0
t016996	0	0	0	1	0	0	0
t016997	0	0	0	1	2	3	1
t016998	0	1	0	8	0	0	0
t016999	0	0	-1	2	1	0	0
t017000	0	0	-1	4	1	0	0
t017001	0	0	0	5	0	0	0
t017002	0	0	0	1	0	0	0
t017003	0	0	0	0	0	0	0
t017004	0	0	0	0	0	0	0
t017005	0	0	0	1	0	0	0
t017006	0	0	0	6	1	0	0
t017007	1	1	0	5	0	0	0
t017008	0	0	0	2	0	0	0
t017009	0	0	0	2	0	0	0
t017010	0	0	0	2	0	0	0
t017011	0	0	-1	2	1	0	2
t017012	0	0	-1	2	1	0	2
t017013	0	0	-3	5	1	0	0
t017014	0	0	0	1	0	0	0
t017015	0	0	0	2	0	0	0
t017016	0	0	0	2	0	0	0
t017017	0	0	0	7	1	1	0
t017018	0	0	0	6	0	0	0
t017019	0	0	0	6	0	0	0
t017020	0	0	1	0	0	0	0
t017021	0	0	0	3	0	0	0
t017022	0	0	0	3	0	0	0
t017023	0	-1	-1	2	2	1	0
t017024	0	0	2	0	0	0	0
t017025	-1	0	0	1	2	0	0
t017026	2	0	0	1	1	-1	0
t017027	0	0	0	1	0	0	0
t017028	0	0	0	1	0	0	0
t017029	0	0	0	5	0	-1	0
t017030	0	0	0	6	0	-1	0
t017031	-1	0	0	1	-2	0	1
t017032	0	1	0	5	1	0	0
t017033	1	0	1	1	0	-1	0
t017034	1	0	0	2	0	0	0
t017035	1	0	-1	3	1	0	0
t017036	0	0	1	5	0	0	0
t017037	0	0	0	1	0	0	0
t017038	0	0	0	1	0	0	0
t017039	0	0	0	1	0	0	0
t017040	0	0	0	5	0	0	1
t017041	0	0	0	5	0	0	1
t017042	2	0	0	0	0	0	1
t017043	0	1	0	4	1	0	0
t017044	1	0	2	0	0	0	0
t017045	0	2	0	3	0	0	0
t017046	0	2	0	3	0	0	0
t017047	0	1	1	1	1	0	0
t017048	0	0	0	2	2	0	0
t017049	1	0	0	4	0	0	0
t017050	1	0	0	5	1	0	0
t017051	0	0	0	6	1	0	1
t017052	0	0	0	0	0	1	0
t017053	0	1	0	6	1	0	0
t017054	0	0	0	4	-1	0	0
t017055	1	0	-1	1	1	0	1
t017056	0	0	1	0	0	0	0
t017057	0	1	0	5	0	0	0
t017058	0	0	0	1	0	0	0
t017059	0	0	0	2	1	0	0
t017060	0	0	0	2	0	0	0
t017061	0	0	0	2	0	0	0
t017062	0	0	0	0	0	0	1
t017063	0	0	0	4	0	0	1
t017064	0	0	0	5	0	0	1
t017065	0	0	0	0	0	0	0
t017066	-1	0	0	5	0	0	0
t017067	0	0	0	8	1	0	0
t017068	0	-1	0	1	0	0	1
t017069	0	0	2	0	1	0	0
t017070	0	0	0	0	0	0	0
t017071	0	0	0	0	0	0	0
t017072	0	1	1	0	0	0	0
t017073	3	0	3	0	4	0	0
t017074	0	0	0	0	0	0	0
t017075	0	0	1	0	0	2	0
t017076	0	0	0	5	0	0	0
t017077	0	0	0	4	0	0	0
t017078	0	0	0	4	0	0	0
t017079	-1	0	-1	1	0	0	0
t017080	0	0	0	-1	0	0	0
t017081	0	0	0	2	0	0	0
t017082	0	0	0	2	0	0	0
t017084	0	-1	-1	1	2	0	0
t017085	0	0	0	1	1	0	0
t017086	0	0	0	5	0	0	0
t017087	0	0	0	2	0	0	0
t017088	0	0	0	6	0	0	0
t017089	0	0	0	5	0	0	0
t017090	0	0	0	5	0	0	0
t017091	0	0	0	0	0	0	0
t017092	0	0	0	2	0	0	1
t017093	0	0	0	5	0	0	0
t017094	0	0	0	5	0	0	0
t017095	1	-1	0	0	0	0	0
t017096	0	2	0	2	0	0	0
t017097	0	0	0	1	0	0	0
t017098	0	0	0	0	0	2	0
t017099	0	0	0	2	0	0	0
t017100	0	0	0	2	0	0	0
t017101	0	0	0	5	0	0	0
t017102	0	0	0	0	0	0	0
t017103	0	0	0	1	1	0	0
t017104	1	0	0	4	0	0	0
t017105	1	0	0	5	1	0	0
t017106	0	0	0	0	0	0	0
t017107	0	0	0	0	0	0	0
t017108	0	2	0	5	0	0	0
t017109	0	1	0	3	0	0	0
t017110	0	1	0	3	1	0	0
t017111	0	1	0	4	0	0	0
t017112	0	0	0	2	1	0	0
t017113	0	0	0	2	1	0	0
t017114	0	0	0	1	0	0	0
t017115	0	0	0	1	0	0	0
t017117	0	0	-1	2	0	0	0
t017118	-1	0	1	0	0	0	2
t017119	0	0	0	4	0	0	0
t017120	0	0	0	6	0	0	0
t017121	0	0	0	1	1	0	0
t017122	0	0	0	2	0	0	0
t017123	0	0	0	1	0	0	0
t017124	1	0	0	0	3	0	1
t017125	0	0	0	3	0	0	0
t017127	1	0	1	0	1	0	1
t017128	0	0	0	5	1	0	1
t017129	0	0	0	5	0	0	0
t017130	0	0	0	5	0	0	0
t017131	0	1	0	1	1	0	0
t017132	0	1	0	1	1	0	0
t017133	0	0	0	1	0	1	0
t017134	0	0	0	6	0	0	0
t017135	0	0	0	6	1	0	0
t017136	0	1	-1	1	1	0	0
t017137	0	0	0	0	0	1	1
t017138	0	0	0	1	0	0	0
t017139	0	0	0	1	0	0	0
t017140	0	0	0	1	0	0	0
t017141	0	0	0	3	0	0	0
t017142	1	0	2	0	1	0	0
t017143	0	0	0	5	0	0	0
t017144	0	0	0	5	0	0	0
t017145	0	0	0	0	0	0	1
t017146	0	0	0	1	1	0	1
t017147	0	0	1	0	0	0	0
t017148	0	0	1	0	0	0	0
t017149	0	0	0	2	0	0	0
t017150	0	0	0	2	0	0	0
t017151	-1	0	2	1	1	-1	-1
t017152	0	0	0	5	0	0	0
t017153	0	0	0	3	0	0	0
t017154	1	0	1	1	0	-1	0
t017155	0	0	0	6	1	0	0
t017156	2	1	0	0	0	0	0
t017157	0	0	0	0	0	0	0
t017158	0	0	0	6	0	0	0
t017159	0	0	0	7	0	0	0
t017160	0	3	0	0	1	-1	-1
t017161	0	0	0	5	0	0	0
t017162	0	0	0	1	0	0	1
t017164	0	0	1	0	0	1	0
t017165	0	0	0	0	0	0	0
t017166	0	0	0	1	0	0	0
t017167	0	0	0	2	0	0	0
t017168	0	0	0	2	0	0	0
t017169	0	0	0	1	0	0	0
t017170	0	0	1	0	0	0	0
t017171	0	0	0	1	1	0	0
t017172	0	0	0	2	0	0	1
t017173	0	0	0	6	1	0	1
t017174	0	0	0	0	0	0	2
t017175	0	0	2	0	0	0	0
t017176	0	0	2	0	0	0	0
t017177	0	0	0	3	0	1	0
t017178	0	0	0	1	0	0	0
t017179	1	0	0	7	2	0	0
t017180	0	0	0	0	1	0	1
t017182	0	0	0	1	0	0	0
t017183	1	2	0	2	1	0	0
t017184	0	0	0	0	0	0	1
t017186	-1	1	0	2	1	0	0
t017187	0	0	0	5	1	0	0
t017188	0	0	0	5	1	0	0
t017189	0	0	0	0	1	0	1
t017190	0	0	0	0	1	0	1
t017191	2	0	0	0	-2	1	2
t017192	1	0	0	1	1	0	1
t017193	0	0	0	0	0	0	1
t017194	0	0	0	0	0	0	1
t017195	0	0	0	0	-1	0	1
t017197	0	0	0	0	0	0	0
t017198	0	0	0	0	0	0	0
t017199	0	0	0	0	0	1	0
t017200	1	0	0	0	2	0	0
t017201	0	0	0	1	0	0	0
t017202	1	-1	1	0	1	0	0
t017203	-1	0	0	1	0	0	0
t017204	0	0	0	1	1	0	0
t017205	0	1	0	5	0	0	0
t017206	0	0	0	1	2	0	0
t017207	0	0	0	3	0	0	0
t017208	0	0	0	3	0	0	0
t017209	0	0	1	0	0	0	0
t017210	0	0	0	0	1	1	0
t017211	-1	0	0	0	1	0	1
t017212	0	0	0	0	2	0	0
t017213	1	0	0	0	0	0	0
t017214	0	0	0	1	0	0	1
t017215	0	0	0	8	0	0	0
t017216	0	0	0	0	0	0	0
t017217	0	1	0	0	0	0	2
t017218	0	0	0	4	0	0	0
t017219	0	1	0	5	0	0	0
t017220	0	1	0	5	1	0	0
t017221	3	0	0	0	1	0	0
t017222	1	0	0	0	0	0	0
t017223	0	0	0	4	0	0	0
t017224	-1	0	0	4	0	0	1
t017225	0	0	0	1	0	0	0
t017226	1	0	0	0	0	0	1
t017227	1	0	0	0	1	0	1
t017228	1	5	0	1	0	0	0
t017229	-1	0	0	1	0	0	0
t017230	-1	0	-1	1	1	0	0
t017231	0	2	0	3	0	0	0
t017232	1	2	0	0	2	0	0
t017233	1	-1	0	-1	0	0	0
t017234	0	0	-1	5	0	0	0
t017235	1	0	2	0	0	0	0
t017236	1	0	0	0	0	0	0
t017237	0	0	0	0	0	0	1
t017238	-1	-2	2	0	0	0	1
t017239	0	0	0	1	3	0	0
t017240	0	0	1	1	0	0	0
t017241	0	0	1	3	0	0	0
t017242	1	1	0	5	1	0	0
t017243	0	0	0	0	0	0	0
t017244	0	0	0	0	1	0	1
t017245	0	0	0	0	1	0	1
t017246	1	0	0	0	1	0	0
t017248	0	0	0	5	0	0	0
t017249	0	0	0	7	0	0	0
t017250	0	0	0	6	0	0	0
t017251	0	-1	0	0	3	0	1
t017252	0	-1	0	3	0	0	0
t017253	0	-1	0	3	0	0	0
t017254	4	0	-1	1	0	0	1
t017255	0	0	0	0	1	1	0
t017256	1	0	0	0	1	0	1
t017257	0	0	1	-1	0	0	1
t017258	0	0	0	1	0	0	0
t017259	0	0	0	1	0	0	0
t017260	0	0	0	1	0	0	0
t017261	0	0	0	1	-1	0	0
t017262	-1	0	0	1	0	0	0
t017263	0	0	0	6	1	0	1
t017264	0	0	1	1	1	2	0
t017265	0	0	0	2	5	-1	-1
t017266	1	0	0	7	2	0	0
t017267	0	0	0	1	1	0	0
t017268	0	0	0	5	0	0	1
t017269	0	0	0	3	0	0	0
t017270	0	0	0	0	0	0	2
t017271	0	0	0	0	0	0	1
t017272	0	0	0	0	0	0	0
t017273	0	1	0	3	2	0	0
t017274	0	0	0	2	1	0	0
t017275	-1	0	2	0	0	0	1
t017276	-1	0	0	0	1	1	0
t017277	0	0	0	2	0	0	0
t017278	0	0	0	1	0	0	0
t017279	0	0	0	1	0	0	0
t017280	0	0	0	0	0	0	1
t017281	0	3	0	1	1	0	0
t017282	3	0	3	1	0	0	0
t017283	0	0	0	0	0	1	2
t017284	0	0	0	0	0	2	1
t017285	1	0	0	1	0	0	0
t017286	1	0	0	1	-1	-1	0
t017287	0	0	0	2	0	0	0
t017288	1	0	1	0	1	0	0
t017289	0	0	0	0	2	0	1
t017290	0	0	1	0	0	2	0
t017291	1	0	0	1	1	0	0
t017292	-1	0	2	0	1	0	0
t017293	0	2	0	6	0	1	0
t017294	0	0	0	6	0	0	0
t017295	0	0	0	1	0	0	1
t017296	0	1	0	0	1	0	0
t017297	1	0	0	2	1	0	0
t017298	0	0	0	2	0	0	0
t017299	0	0	0	0	0	0	0
t017300	0	0	0	2	0	0	0
t017301	0	0	0	2	0	0	0
t017302	0	0	2	0	0	0	0
t017303	0	0	2	0	0	0	0
t017304	0	0	0	0	1	3	0
t017305	-1	0	0	6	0	0	0
t017306	-1	0	0	6	0	0	0
t017307	0	0	1	0	0	0	0
t017308	0	0	0	0	0	0	0
