df_index	text
000946	Aí você dá uma stalkeada nos babacas machistas que constrangeram a russa e revoltaram o país e adivinha? São autointitulados “gente de bem”, defensores da família e dos bons costumes, contra “ideologia de gênero” e fãs de Bolsonaro. Surpresa alguma!
008955	"B0LSONARO DESESPERAD0 COM ELEIÇÃ0 APELA PRA FAKE--NEWS  Thiago do Reis do ""Plantão Brasil"" prometeu e cumpriu! Colocou uma enorme caixa de som em frente ao condomínio da Milícia da Barra e gritou alto. BOLSONARO LADRÃO MENTIROSO!!!"
003851	BANDIDO BOM É BANDIDO PARENTE. O caso gravíssimo deve ser investigado e é inadmissível que o presidente não se manifeste sobre uma situação que impacta diretamente sua família. Alou, @jairbolsonaro. O que tem a dizer sobre isso? 
001309	BANDIDO armado até os dentes atirando em homens, mulheres e crianças inocentes só se resolve na bala. Quem não considera este fato ignora a própria realidade que estamos vivendo e esse é um sinal de que tudo permanecerá do mesmo jeito. Nós entendemos e buscaremos a mudança!
016059	BANDIDO É VOCÊ JAIR Ladrão sem caráter das rachadinhas e do bolsolão, miliciano que defende os piores assassinos de farda!
015967	BANDIDO É VOCÊ JAIR Presidente VAGABUNDO Jair É VAGABUNDO JAIR NÃO É CRISTÃO Jair é um Verme 
007414	BANDO DE INCOMPETENTES, CORRUPTOS E COMUNISTAS, SE REUNEM PARA LUTAR PELA VOLTA DA PROPINA, E PARA TENTAR ENGANAR OS BRASILEIROS - CORJA DE DESNECESSÁRIOS - Huck, FHC, Haddad e Boulos unidos em ato virtual contra Bolsonaro - RENOVA Mídia  via @renovamidia
003261	BBB - Big Brother Bolsonaro Pais e filhos fizeram uma pastelada nas eleições expondo opiniões toscas, elogiando a truculência e vangloriando a pouca inteligência. O BBB nacional em que nos transformamos com esta família não tem graça, ao contrário, trará sérias consequências.
007682	BBC News Brasil - Deputado americano que repreendeu família Bolsonaro diz que presidente põe milhões de brasileiros em risco 
017384	BBC do Reino Unido lançará documentário sobre toda a destruição que a família Bolsonaro trouxe ao Brasil.  
003754	"BDM Online ++Na Agrishow, Bolsonaro anuncia mais de R$ 1 bilhão para o seguro rural e posse de arma ao produtor ++Presidente apelou ao ""coração e patriotismo"" de Rubem Novas (BB) que juros caiam um pouco mais"
019367	"BLOQUEADOS: Rodrigo Constantino, Paulo Figueiredo e Fernando Conrado 🚨 Deus Pátria Família Liberdade 30/12/22, 61 dias em frente QGs #SOSFFAA 🇧🇷 2023, com o Presidente Bolsonaro Feliz ano-novo! Boa viagem a Orlando, seu ""exército"" aguarda a sua volta Obrigada, Presidente 🇧🇷 Lula "
013796	BOAS NOTÍCIA QUE VOCÊ VÊ AQUI, E NÃO VÊ NA REDE GLOBO - Caged: Brasil registra 324.112 mil vagas com carteira assinada em Novembro; - Governo Bolsonaro começa a pagar o vale gás nesta Segunda- Feira, para as famílias de baixa renda.
000109	BOLSONARIANO O candidato dos arianos, nazistas e fascistas. O homem que se diz de Deus, mais que semeia o ódio, a discórdia e a morte. 
019831	BOLSONARO - Já é MITO, Já é LENDA ! Não tem pra ninguém! E tem mais, se for preso será HERÓI ! Se o matarem, será MÁRTIR ! Se PERMANECER em liberdade, será PRESIDENTE ! 🇧🇷💚💛 👇 👇 👇
010600	BOLSONARO ACABA DE DAR GRANDE G0LPE E POR ESSA NINGUÉM ESTAVA ESPERANDO... O Presidente @jairbolsonaro Sempre esteve, esta e sempre estará a serviço da Pátria Brasileira e a Nossa Fé em DEUS O Povo Brasileiro esta com o Senhor Presidente  via @YouTube
016749	BOLSONARO ACENA PARA UMA NOVA MARCHA DA FAMÍLIA NO RIO  via @YouTube👆👆
019707	BOLSONARO ASSASSINO LADRÃO 
016215	BOLSONARO ASSEDIADOR! Bolsonaro foi condenado em segunda instância por ter assediado a repórter Patrícia Campos Mello com uma insinuação sexual. Vitória para as mulheres e para a liberdade de imprensa! 
014684	BOLSONARO CENSURANDO A GENTE POR ESTAR FALANDO MAL DA POLÍCIA E BEM DE GAY #spacedasarmasdesligadas
013066	BOLSONARO COMUNISTA 
016717	BOLSONARO CONFIRMA FORÇAS ARMADAS NA RUA NO 7 DE SETEMBRO - PRIMEIRA-DAM...  via @YouTube
011705	BOLSONARO CORRUPTO: Verdade seja dita, Bolsonaro sabia do esquema da Vacina e nada fez. O que precisa ser apurado é qual o grau de envolvimento dele e de sua família na roubalheira. Lembrem-se, Flávio Rachadinha estava no BNDES com o dono da intermediária das vacinas.
019173	BOLSONARO DEIXA O CARGO.O EMPENHO DOS PATRIOTAS NÃO FOI EM VÃO.A LUTA NÃO ESTÁ PERDIDA. ELE DEIXOU O CAMINHO PARA UMA INTERVENÇÃO  É O POVO E FORÇAS  DISSEMOS QUE NÃO SERIA COM BOLSONARO NO  EXIGIU O CÓDIGO FONTE FORAM AS  É COM ELES
013865	"BOLSONARO DESMENTE FAKE NEWS DA MÍDIA ""O fraterno oferecimento argentino,porém muito caro p/o BR,ocorre qdo as Forças Armadas,em coordenação com a Defesa Civil, já prestavam assistência à população afetada,inclusive c/ o apoio de helicópteros da Marinha e Exército."" @BrazilFight"
010848	BOLSONARO DESMORALIZOU AS FORÇAS ARMADAS DO BRASIL. CADÊ A SOBERANIA NACIONAL? O PRESIDENTE NÃO DEIXA O POVO TRABALHAR. CADÊ AS VACINAS?
009075	BOLSONARO DISSE QUE VAÍ ACABAR COM O COMUNISMO NO BRASIL NOMEANDO COMUNISTAS.!!!!KKKKKKKKKKKKK 
009068	BOLSONARO DISSE QUE VAÍ ACABAR COM O COMUNISMO NO BRASIL NOMEANDO COMUNISTAS.!!!!KKKKKKKKKKKKK KKKKKKKKKKKKKKLLLLKKKKKKKK 
000147	"BOLSONARO DIZ QUE LULA E PETISTAS ARMARAM FALSO ATENTADO CONTRA ÔNIBUS! ""NO MEU ENTENDER, FOI ARMADO POR ELES MESMOS!"" O BRASIL VENCERÁ! FAÇA A SUA PARTE! #Compartilhe Curta MCC - Movimento Contra Corrupção "
000028	"BOLSONARO DIZ QUE LULA E PETISTAS ARMARAM FALSO ATENTADO CONTRA ÔNIBUS! ""NO MEU ENTENDER, FOI ARMADO POR ELES MESMOS!"", DIZ BOLSONARO... Assistam ao vídeo: O BRASIL VENCERÁ! FAÇA A SUA PARTE! #Compartilhem #Curta:... "
013585	"BOLSONARO DIZ SÓ VÁI AOS DEBATES SE NÃO FALAREM SOBRE ASSUNTOS DE FAMÍLIA ALÉM DA FAMILICIA VÃO FALAR DE INFLAÇÃO, DESEMPREGO GENOCÍDIO CORRUPÇÃO BOLSOLÃO/ORÇAMENTO SECRETO DESTRUIÇÃO DA AMAZÔNIA, POVO COMENDO OSSOS O DEBATE NÃO VAI SER ""CERCADINHO"" NÃO! "
015189	BOLSONARO Desafia Ministros em Brasília junto com as Forças Armadas...  via @YouTube
007200	BOLSONARO E FORÇAS ARMADAS, JUNTOS! ARTIGO 142 JÁ! #Somos57MILHOES
012179	BOLSONARO E O ATAQUE A ARAÇATUBA: a política armamentista do desgoverno Bolsonaro facilita o acesso a armas pesadas por quadrilhas como as que aterrorizaram Araçatuba nessa madrugada e que atacaram Criciúma e Cametá em 2020. Segue o fio e compartilha! 👇
005861	BOLSONARO E SUA FAMÍLIA DE LADRÕES,SAO ELES: JAIR, FLÁVIO,CARLOS,EDUARDO,MICHELE E RENATO BOLSONARO,TODOS PEGOS EM VÁRIOS ROUBOS,SEM FALAR DO QUE NAO SABEMOS. ESSE RENATO É COMPARSA DO JAIR BOLSONARO EM VÁRIOS CRIMES DE RACHADINHO CRUZADO.SÓ LADRÕESSSS
017685	BOLSONARO E SUA GANG DE LADRÕES....É UMA LAVANDERIA DE DINHEIRO PÚBLICO. QUAL A ORIGEM DO DINHEIRO DA FAMILICIA LAVANDERIA Investigação aponta que família Bolsonaro é grande lavanderia de dinheiro FAMILICIA LAVANDEIRIA DE LADRÕES NA CADEIA. 
016850	BOLSONARO ESTARÁ NO SETE DE SETEMBRO NO RIO DE JANEIRO, PRAIA DE COPACABANA , ÀS 16:00HS, COM DESFILE DAS FORÇAS ARMADAS E AUXILIARES. Bolsonaro disse hoje, 30/07/2022, na convenção em São Paulo que definiu Tarcísio como pré-candidato a governador de São Paulo.
010692	BOLSONARO ESTÁ LÁ E COM A BENÇÃO DE DEUS CONTINUARÁ 
010637	"BOLSONARO EXCLUI MOURÃO, TRATOU OAZUELLO COMO UM CÃOZINHO ,BOLSONARO NÃO RESPEITA AS FORÇAS ARMADAS ,UM PATRIOTA AMA SEU PAÍS E NÃO BATE CONTINÊNCIA A BANDEIRA DE OUTRO PAÍS , UM NACIONALISTA, NEGACIONISTA TENTA SE "" BLINDAR"" USANDO AS FORÇAS ARMADAS . "
010388	BOLSONARO EXONEROU OS TRÊS COMANDANTES DAS FFAA, APARENTEMENTE, PORQUE ELES NÃO APOIARAM A SUA INTENÇÃO AUTORITÁRIA DE USAR A FORÇA DAS FORÇAS PARA, AO LADO DO CENTRÃO/LADRÃO, IMPOR-SE AO CONGRESSO. TENHO FÉ E CONHECIMENTO DE QUE, SEJAM QUEM FOREM OS SUBSTITUTOS, NADA MUDARÁ!
016602	BOLSONARO FAZ ANÚNCIO IMPACTANTE SOBRE 7 DE SETEMBRO @EdRaposo_ #ManifestoPelaLiberdade 
013071	BOLSONARO FAZ BRASIL PASSAR VERGONHA EM REUNIÃO DO G-20! BOLSA FAMÍLIA C...  via @YouTube #moronacadeia #deltramnacadeia #ForaBolsonaroGenocida #ForaBolsonaroeSuaQuadrilha #LulaPresidente2022 #LulaEuSigoOLider
009597	BOLSONARO FEZ UM EXCELENTE GOVERNO ATÉ AGORA. E COM O APOIO APENAS DO POVO. LÁ DENTRO, DO CHIQUEIRO, 95 POR CENTO JOGARAM PARA DERRUBAR O CAPITÃO! DEUS É MAIS FORTE!!!!
005771	BOLSONARO FOI PRESIDENTE, PARA SE VINGAR DO PT. ELE NÃO TEM ÉTICA NÃO TEM COMPETÊNCIA, VIVI SE ESCONDENDO POR TRÁS DAS FORÇAS ARMADAS.
007808	BOLSONARO IMBATÍVEL - 2022 VAI SER DE LAVADA NO PRIMEIRO TURNO - O BRASIL TODO AMA E RESPEITA NOSSO PRESIDENTE - O NORDESTE JÁ SABE QUE FORAM ENGANADOS E ROUBADOS POR 20 ANOS DESDE FHC, LULADRÃO E DILMANTA - A AGUA CHEGOU E VAI ABASTECER TODO NORDESTE 
017571	BOLSONARO IRRITADO! Corrupção na família enfraquece campanha. Vídeo:  via @YouTube
017318	BOLSONARO LADRÃO 
017383	BOLSONARO LADRÃO BOLSONARO CURRUPTO 
019495	BOLSONARO NA CADEIA Famílias pobres são enganadas e pagam para receber cisternas sob Bolsonaro 
008583	BOLSONARO NA ONU: disse que o governo assistiu mais de 200 mil famílias indígenas, quando na verdade vetou água potável para povos indígenas em meio à pandemia. O presidente envergonha o Brasil diante do mundo. #BolsonaroNaONU
016812	BOLSONARO NÃO FEZ TRANSPOSIÇÃO NEM PARA LAVAR MENTIRA, DIZ LULA #Lula13 #LulaJá #Lula1ºTurno #LulaPresidente #LulaEstadista #BrasilComLula #LulaInocente #ForaBolsonaro #BolsonaroNaCadeia #BolsoCaro #BolsoFamília Atualizado em 30 de julho de 2022, 18:03 
015684	BOLSONARO NÃO É CRISTÃO 
016955	BOLSONARO POR FAVOR LIBERE LOGO ARMAS NAS CASAS BAHIA PRA EU PODER COMPRAR A MINHA PARCELADA EM 24X NO CARNÊ PRA ALIVIAR O STRESS DO DIA ATIRANDO EM LATAS VAZIAS NO QUINTAL
002557	BOLSONARO PRIORIZA ARMA AO EMPREGO O brasileiro precisa de emprego, armar a população é apenas LOBBY para a industria bélica dos EUA e ISRAEL. A ARMA do TRABALHADOR é EMPREGO
015078	BOLSONARO PROTEGE BANDIDOS E MILICIANOS- 57 condenados usaram decretos sobre armas para tentar reduzir penas no RJ; 80% conseguiram | Rio de Janeiro | G1 
016586	BOLSONARO REELEITO. PÁTRIA DEUS E FAMÍLIA.  via @change_br
002346	"BOLSONARO SERÁ CONHECIDO COMO PRESIDENTE COVEIRO Armar a população, matar lideranças que lutam por reforma agrária, fuzilar opositores, apoiar torturadores... Não foi à toa que passou o NATAL na ""ÁREA DE DESOVA DE MORTOS PELA DITADURA""."
013333	BOLSONARO TEM GERADO UMA VERDADEIRA AVERSÃO A DEUS. Entrar no jogo dele? Jamais! Odin, o pai de todos, nos governe e proteja.
013239	BOLSONARO TEVE ATITUDE INESPERADA!! MEU DEUS, EU NUNCA VI ISSO ACONTECER...  via @YouTube
019325	BOLSONARO TINHA O APOIO DO POVO E ESSE POVO JAMAIS IRIA PERMITIR QUE ELE FOSSE PRESO, COM SUA LIDERANÇA IRÍAMOS PARAR O PAÍS, PORQUE IR PARA OS ESTADOS UNIDOS, PORQUE ESSA ESCOLHA? SÓ DEUS E ELE SABE , FORAM 60 DIAS NAS PORTAS DOS QUARTÉIS PEDINDO UMA ATITUDE...
010781	BOLSONARO TRATA AS FORÇAS ARMADAS COMO SEU BRINQUEDINHO ,TRATA O LEGISLATIVO SEM RESPEITO NENHUM ,O JUDICIÁRIO COMO LIXO . IMPEACHMENT JÁ . BIA KICIS NÃO ACEITA AS MAIS DE 60 PEDIDOS DE IMPEACHMENT QUE CONSTA CONTRA BOLSONARO . 
014233	BOLSONARO VAGABUNDO/BOLSONARO LADRÃO/BOLSONARO GENOCIDA/BOLSONARO PORCO SUJO! 
018268	BOLSONARO VAI GANHAR SE DEUS QUISER Deus: 
004205	BOLSONARO dá SHOW no Japão... Esse é o meu Presidente!  via @YouTube esse é meu presidente pelo amor de Deus me arrumei uma Urna eletronica para ficar apertando 17
019353	"BOLSONARO fez igualzinho o TITE... Largou a galera chorando no campo, virou as costas e sumiu! Nunca mais, mas NUNCA MAIS MESMO, eu confio em outro homem. Só confio em DEUS e JESUS!	BOLSONARO fez igualzinho o TITE... Largou a galera chorando no campo, virou as costas e sumiu! Nunca mais, mas NUNCA MAIS MESMO, eu confio em outro homem. Só confio em DEUS e JESUS!"
003091	BOLSONARO se esforçou, ainda em recuperação pra formar os ministérios! Os Minstérios estão se esforçando pra não fazer besteira? Quando a esquerda ''no poder'' , deu voz a direita conservadora oposta ? Se levar esse caso como jogo de cumpadre, FERROU!
001181	BOLSONARO tem 100% de rejeição dos presidiário, dos estrupadores, dos comunistas, dos corruptos e corruptores
015239	BOLSONARO É GRATO E RECONHECE A SOBERANIA DE DEUS! 
019907	BOLSONARO É LADRÃO: Muito mais ladrão que o Lula. LADRÃO, LADRÃO, LADRÃO.
003326	BOLSONARO É O MAIOR TRAIDOR DA PÁTRIA DE TODOS OS TEMPOS BOLSONARO É O MAIOR INIMIGO DO POVO TRABALHADOR 
006719	"BOLSONARO É UM GENOCIDA. ""E daí? Lamento. Quer que eu faça o quê? Eu sou Messias, mas não faço milagre​."" Essa foi a resposta do presidente ao ser questionado sobre o recorde de mortes diárias. Enquanto brasileiros perdem suas vidas e suas famílias choram, Bolsonaro debocha."
010893	BOLSONARO É UM RISCO PARA DEMOCRACIA! Pela primeira vez na história, os três comandantes das Forças Armadas, Aeronáutica, Exército e Marinha, entregaram o cargo em protesto contra o presidente. Os comandantes afirmaram que não vão participar de aventuras golpistas com Bolsonaro.
016878	BOLSONARO é um caipira q mal sabe  boca torta e 30 anos nada fez de útil como parlamentar. Um ladrão q enriqueceu com rachadinhas. Virou presidente e, com apoio da PGR, rouba diariamente na cara  chutar o miliciano! #LulaEoPTReconstruirOBrasil 
007298	BOLSONARO é um ladrão!!! 
020101	BOLSONARO 🤗 🙌👏 ✌️22✌️ 🤗 . QUE DEUS ABENÇOE VOCÊ E SUA FAMÍLIA 👏 
000278	BOLSONARO, ACIMA DE TODOS OUTROS CANDIDATOS E DEUS ACIMA DE TUDO NO MUNDO. STF NO FUNDO DO POÇO.
012409	"BOLSONARO, DE FORMA CRIMINOSA E IRRESPONSÁVEL, CONTINUA INFLAMANDO O GADO A ENXERGAR O STF COMO INIMIGO DA ""LIBERDADE DE EXPRESSÃO"" . No entanto a tal liberdade de expressão dos extremistas é incitar crimes, incitar o ódio, promover a desordem... Até quando ❓❓❓"
016545	BOLSONARO, INFORMAÇÃO COM HUMOR, VALE A PENA RIR DE NOVO - PARÓDIA  via @YouTube Carta muito forte é meu ovo esquerda sua jornazista comunista.
015360	BOLSONARO, Q JA PASSOU DE PRESIDENTE PARA SER O ANJO Q VAI ENCINAR AO MUNDO A MARAVILHA DE VIVER NA LIBERDADE E PAZ. CD VEZ MAIS O POVO VE Q NAZISMO, COMUNISMO, FASCISMO SAO IDEOLOGIA DO DEMO. VIVA A PAZ VIVA A LIBERDADE. VIVA MEU AMADISSIMO PRESIDENTE BOLSONARO
012439	BOLSONARO: 07 DE SETEMBRO É PELA LIBERDADE - Os Pingos Nos Is - 30/08/21  via @YouTube
012559	BOLSONARO: 07 DE SETEMBRO É PELA LIBERDADE - Os Pingos Nos Is - 30/08/21  via @YouTube #Dia07EuVou #Dia7VaiserGigante #Dia07VaiSerGIGANTE
012579	BOLSONARO: 07 DE SETEMBRO É PELA LIBERDADE - Os Pingos Nos Is - 30/08/21  via @YouTube #Dia07VaiSerGIGANTE 🇧🇷
012634	BOLSONARO: 07 DE SETEMBRO É PELA LIBERDADE - Os Pingos Nos Is - 30/08/21  via @YouTube A MAIS PURAAAAAAAAAA VERDADEEEEEEEEEEEE!!. PARABÉNSSSSSSSSSSS !
012615	BOLSONARO: 07 DE SETEMBRO É PELA LIBERDADE - Os Pingos Nos Is - 30/08/21  via @YouTube Assistam e analisem.
012662	BOLSONARO: 07 DE SETEMBRO É PELA LIBERDADE - Os Pingos Nos Is - 30/08/21  via @YouTube. PM dando segurança para maior ladrão do Brasil !
020633	BOLSONARO🇧🇷🌵👊 é aguardado com ansiedade em Ribeirão Preto, após 'desconvite' a ministro de luLADRÃO👹💩 e festa promete ser gigante (veja o vídeo) 
009855	BOM DIA PARA TODOS OS DE DIREITA CONSERVADORA QUE APOIAM 100% BOLSONARO. 
015985	BOM DIA, BOA TARDE, BOA NOITE! UMA ABENÇOADA SEMANA A TODOS! QUE DEUS OS ABENÇOE E OS PROTEJAM 🙏 Querem ganhar muitos seguidores? Curta, comente esse poste com um 👍. Sigam-se nos comentários!
013435	BOMBA! Enquanto a mídia do Brasil silencia sobre a suposta facada, site dos EUA publica reportagem que liga clube de tiro, indústria de armas, Bolsonaro e Adélio a extrema direita norte-americana 👇👇👇👇👇 
011707	BOMBA! Folha de S. Paulo revela depoimento de representante da farmacêutica AstraZeneca revelando que o Governo Federal pediu propina de 1 dólar por dose de vacina comprada! Escândalo! Genocidas, corruptos, corruptos genocidas! 
016947	BOMBA! Levantamento inédito mostra que metade do patrimônio da família Bolsonaro foi comprada em DINHEIRO VIVO. É a República da rachadinha, da lavagem de dinheiro e da mílicia!
010131	BOMBA: MP e Coaf foram os responsáveis por vazar dados da família Bolsonaro 
020242	BOMBA: Marcos do Val revela que usou ‘reunião’ para colocar Moraes em ‘armadilha’ e ‘vingar’ Bolsonaro; VEJA VÍDEO 
016933	BOMBA: PT entra com ação contra Assembleia de Deus - Clique para ver também ☛  via @TerraBrasilnot
016494	BOMBA: PT entra com ação contra Assembleia de Deus e Bolsonaro 
016501	BOMBA: PT entra com ação contra Assembleia de Deus e Bolsonaro - Clique para ver também ☛  via @TerraBrasilnot
016678	"BOQUIRROTO Luladrão, sempre com a cara entumescida pela cachaça, procura """"se mostrar"" para sua camaralinha e vocifera que Bolsonaro esta co ""medo das urnas eletrônicas"". De fato, quem tem medo e foge ruas é ele próprio, Luladrão, que se disse iniciado sexualmente comendo cabras!"
001719	BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS!!! JUNTOS SOMOS BOLSONARO!! B 17 
012995	BRASIL DA FOME: A partir da próxima semana, 22 milhões de famílias serão excluídas do auxílio emergencial. Já 17 milhões receberão ajuda por meio do Auxílio Brasil, que nem recursos garantidos tem ainda. O governo Bolsonaro tem prazer com o sofrimento dos mais necessitados.
006654	BRASIL registra mais 449 mortes e de 6 mil casos confirmados em 24h. Famílias choram seus mortos e temem que pelos seus amados. Mas na república de @jairbolsonaro, o messias q não faz milagre, tá tudo bem, afinal ele não é coveiro, talkei? E daí se morreu gente? É um sociopata!
000988	BRASIL! BRASIL ACIMA DE TODOS, DEUS ACIMA DE TUDO! BOLSONARO GENERAL PAULO CHAGAS JANAÍNA PASCHOAL JOICE HASSELMANN O STF considera nós, o povo simples, um bando de idiotas. Mas, o que nós, o povo tapeado, poderemos fazer. Vejamos o que o filósofo Montesquieu sugeriria a nós, o
001302	BRASIL: Lojas Americanas (@americanascom) surfam na onda conservadora e vestem o Brasil com Bolsonaro 
004226	BRAVA GENTE BRASILEIRA!!. PATRIOAS DO BEM !!! Todos de verde amarelo,cartazes,caminhoneiros, VEM PARA RUA,POIAR ,LAVA JATO, MORO,BOLSONARO,PAULO GUEDES,ANTICRIME,PREVIDENCIA, Deus é tão bondoso, com nosso Brasil, que no G20 ,até acordo MERCOSUL UE, foi assinado,apos 20 anos 
003860	Bahia Notícias / Notícia / 'Economist' destaca conexões da família Bolsonaro com milicianos do Rio de Janeiro - 30/05/2019  via @bahianoticias
004442	Baixar a guarda?lords?nem em harry potter isso aconteçeu? Imagina se Eu faria isso é guerra,pelo Brasil e por Bolsonaro sempre ou enquanto Deus me permitir. 
000291	Bala em líderes ambientalistas, em indígenas, na vereadora negra, na comitiva do Lula, no acampamento... Enquanto do outro lado um psicopata defende mandar bala, homenageia torturador e faz lobby de armar a população. Passou do limite
000629	Bancada da Globonews toda se cagando com o tal salvador da pátria que eles mesmos criaram pra estereotipar o Bolsonaro. Outubro vai ser gostoso demais.
012709	Bancada do @PTnaCamara assinou inteira o #PL1374 para garantir desconto no gás para famílias de baixa renda, que acabou de ser APROVADO na Câmara! Se depender de Bolsonaro e Paulo Guedes as pessoas vão continuar se queimando e morrendo com álcool porque não podem comprar gás. 
009051	Banco Mundial aprova empréstimo de US$ 1 bi para ampliar Bolsa Família  Milagre: O programa eleitoreiro que virou importante para Bolsonaro. Em 2014 xingava o uso deste, agora mudou...
009022	Banco Mundial emprestará US$ 1 bilhão para ampliação do Bolsa Família 
013200	Bandidos assaltam Consulado de Portugal no Rio e fazem cônsul e família reféns 
013325	Bandidos assaltam Consulado de Portugal no Rio e fazem cônsul e família reféns ===  #g1Rio
012224	Bandidos fortemente armados fazem arrastão em Araçatuba SP . e a PM interessada em puxar o saco do Bolsonaro
000722	"Banqueiros comunistas... Bolsonaro, ""esquerdista de direita""... Povo vomita burrice e não tem vergonha de dizer que não entende nada do assunto... "
002095	Basicamente todo dia minha família debocha do Bolsonaro
006319	Basta ver o crescimento patrimonial da família fã de milicianos. O Bolsonaro é um corrupto. 
008725	Bastidores de Brasília: O que Bolsonaro ganha (e perde) com o novo Bolsa Família e a CPMF 
019967	Beleza de texto. Bolsonaro e família Presos 
007062	Bem capaz! que injustiça, um presidente de coração bom, educado, responsável, cumpridor de regras, temende a Deus, e a família a DELE mais a família, honra a bandeira Brasileira. Kkk Bolsonaro 'desorganiza e gera insegurança', diz Maia 
002613	Bem de acordo com o Deus deles: volúvel 
001801	Bem feliz comendo meu pão com ovo, ligo a tv e Bolsonaro está se declarando um escolhido de Deus... gorfei!
019814	Bem que dizem que o ano só começa depois do carnaval... a família Bolsonaro está lançando calendário de 2023 quase em março! 😂 Será que agora eles finalmente vão começar a trabalhar? 
001825	Bem vindo à família de Olavo de Carvalho coxinha idiota Adoradores do Fascismo Nazismo Racistas Homofóbicos a la Marco Feliciano, Bolsonaro 
015333	Bezerra da Silva já dizia sé grita pegá ladrão Náo fica nem um petista meu irmão Mas agora nós temos um capitão presidente Bolsonaro Vai colocar todos na prisão Porque voltou a ordem e o Progresso da nossa Democracia 
007711	Bicho, o Allan dos Santos está dizendo que o Moro é um agente comunista da China infiltrado no Brasil para derrubar o Bolsonaro. Sim, é sério... 
007195	Bicho, quando a ministra da família, mulher e DIREITOS HUMANOS, usa de um símbolo nazista – que foi muito debatido no Twitter – é pq não tem mais jeito MESMO. Que nojo! Nojo! 
011326	Biden promete uma revolução: mais estado, impostos sobre ricos, controle de armas e nova lei da polícia. A politica conhecida como Reagnomics, de estado pequeno, está sendo abandonada. 
009970	Biden ri ao ser questionado sobre conversa com Bolsonaro | E o Itamaraty na agenda ultraconservadora 
013116	Blog do Esmael: Partido dos Trabalhadores critica Bolsonaro por acabar com o Bolsa Família após 18 anos de combate a fome.  via @GoogleNews
020040	Blá Blá Blá Blá Blá Bolsonaro. Não respondeu como ele pretende retirar as armas dos traficantes. Retirar as armas dos cidadãos e fácil, 
006985	Boa movimentos de advogados conservadores por terem provocado o ministro @AmendoncaMJSP ! O PR Bolsonaro tem que ter proteção! @jairbolsonaro Movimentos de advogados provocam o Ministro da Justiça e PF deve investigar calúnias e difamações contra Bolsonaro 
007531	Boa noite GALERA!! Mais um dia com a bênção de Deus e luta por NOSSO PRESIDENTE BOLSONARO!🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 #TodosJuntosPodemos 
009845	Boa noite aos verdadeiros seguidores apoiadores do Presidente Jair Messias Bolsonaro. Desafios vencidos. Coragem restabelecida. Fé intacta. Toda minha gratidão a Deus por seu imenso amor. Deus abençoe você e seus familiares! 
009458	Boa noite aos verdadeiros seguidores apoiadores do Presidente Jair Messias Bolsonaro. Que a gloriosa luz de Deus ilumine você e seus familiares. Me siga, eu sigo! 
010322	Boa noite aos verdadeiros seguidores apoiadores do Presidente Jair Messias Bolsonaro. Senhor, dai conforto aos corações daqueles que passam por momentos difíceis. Que tenham em Ti a esperança e a fé de que dias melhores virão. Deus abençoe você e seus familiares! 
013431	Boa noite graças a Deus vou dormir acabou mais um dia e se minha coluna falasse ela discursaria melhor que Bolsonaro, com certeza diria o quanto ela dói ela tá pedindo socorro Boa noite pra quem fica e não desanima, os humilhação serão mascarados!
018417	Boa noite! Eu sinceramente apostei minhas fichas em Jair Messias Bolsonaro e nas FFA’s! Como podem aceitar um ladrão como líder e presidente de uma nação linda como a nossa? Bolsonaro pecou por não fazer o que tinha que ser feito e entregou o Brasil como diz Ciro a um gangue. 
010624	Boa noite! No #EmPauta de hoje, os bastidores da troca nos comandos das Forças Armadas. Converso com @cosmemarcelo @ECantanhede @flaviaol @MonicaWaldvogel e @JorgePontual. No endereço de sempre: @GloboNews. 📺📺📺
011292	Boa noite! Todos que estão c/ o PR Bolsonaro, c/ o Brasil, vamos a luta por nossa liberdade e prosperidade, não podemos ser uma Brazuela. Compareça à manifestação da sua cidade, pelo seu futuro, o futuro da sua família. O PR e o MD aguardam nossa resposta. #Dia01PeloBrasil
014298	Boa noite, aos verdadeiros seguidores apoiadores do Presidente Jair Messias Bolsonaro. Com gratidão findamos mais um dia. Abençoada seja a nossa noite. Deus abençoe você e seus familiares. Santa noite. Bom descanso! 
012983	Boa noite, aos verdadeiros seguidores apoiadores do Presidente Jair Messias Bolsonaro. Que a paz e a tranquilidade conduzam as suas horas de merecido descanso. Deus abençoe você e seus familiares. Santa noite! 
020648	Boa noite, sou sua eleitora de Maricá, gostaria de contar com seu voto contra a PL 2630 não podemos perder nossa liberdade conto com seu voto faça a vontade do povo patriota Deus , família e pátria 🙏 
009346	Boa parte da esquerda cometeu o erro grave de culpar o “pobre de direita” votou no Bolsonaro em 2018, não façamos isso de novo. Não adianta dizer como o outro deve votar e que é burro sem se inserir em processos políticos. Cuidado pra não cairmos nessas armadilhas, é + complexo.
012785	Boa tarde a todos!!!! Me ajudam a chegar a 1000 seguidores? Sigo de volta no mesmo dia!!!! Sou Bolsonaro até o fim e anti comunista!!!! 😊🇧🇷
